Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
11981057,Biên niên ký chim vặn dây cót,Haruki Murakami,"Murakami, Haruki",Trần Tiễn Cao Đăng,"=""""","=""""",3,4.14,Nxb. Hội Nhà văn,Paperback,719,2007,1994,2016/05/29,2015/10/20,,,read,,,,1,0
28255378,Cô gái trên tàu,Paula Hawkins,"Hawkins, Paula",Huyền Vũ,"=""6045353684""","=""9786045353684""",0,3.96,NXB Hội nhà văn & Nhã Nam,Paperback,429,2015,2015,,2015/12/27,to-read,to-read (#19),to-read,,,,0,0
13638726,Những cuộc hôn thú man dại,Yann Queffélec,"Queffélec, Yann",Trịnh Xuân Hoành,"=""""","=""""",3,3.86,Bookaholic Club,ebook,327,2011,1985,2016/05/21,2016/05/17,,,read,,,,1,0
29541167,Những điều khó đỡ khách hàng nói trong Hiệu sách,Jen Campbell,"Campbell, Jen","Nguyên Hương, Khoi Nguyen, The Brothers McLeod","=""6042070509""","=""9786042070508""",3,3.74,NXB Kim Đồng,Paperback,236,2016,2012,2016/04/26,2016/04/04,,,read,"Bình thường. Cũng có vui, có hài hước, và mình tôn trọng người bán hàng. Cũng nhiều tình huống áp dụng không phải chỉ trong hiệu sách, gọi là người bán hàng và những thượng đế :)<br/>Có điều, mình thấy giống như kiểu bạn học ĐH của bạn lâu ngày gặp nhau xong buôn dưa lê về công việc của mình abc xyz ntn. Mấy tình huống này thì bên mấy anh kỹ thuật viên sửa máy tính còn cười ngập nước mắt hơn ấy.<br/>Anw, cũng thành sách, dành tặng cho những người bán sách.",,,1,0
17570405,Lâu đài người bán nón,A.J. Cronin,"Cronin, A.J.","Phan Minh Hồng, Mai Thái Lộc","=""""","=""""",3,4.38,NXB Trẻ,Paperback,636,2013,1931,2016/05/12,2016/02/20,,,read,"Một tấn bi kịch.<br/>Hết 1/3 truyện mình vẫn nghĩ Mary mới là nhân vật chính. Không phải một câu chuyện mới lạ gì, một người đàn ông độc đoán, ích kỷ, một bà mẹ chồng già và xấu tính, một bà mẹ nhu nhược, yếu đuối, một anh con quen được chiều chuộng, và một cô gái nhỏ phải gánh chịu tấn bi kịch kia.<br/>Những con người không hề lạ, chỉ là lần đầu tiên thấy họ trở thành nhân vật chính, được miêu tả từ đầu tới cuối. Kiểu như, nếu có một tiểu thuyết về Mary thì ""Lâu đài người bán nón"" là một chap trong tiểu thuyết dài kỳ đó.",,,1,0
13403212,"Oh, boy!",Marie-Aude Murail,"Murail, Marie-Aude",Trần Anh Thư,"=""""","=""""",0,4.11,NXB Hội nhà văn & Nhã Nam,Paperback,264,2010,2000,,2016/05/04,to-read,to-read (#36),to-read,,,,0,0
29854059,Để em khỏi lạc trong khu phố,Patrick Modiano,"Modiano, Patrick",Phùng Hồng Minh,"=""6046983282""","=""9786046983286""",2,3.25,Nhã Nam & NXB Văn Học,Paperback,148,2016,2014,2016/05/03,2016/05/03,,,read,Bản dịch.<br/>Không đủ tập trung để tưởng tượng.,,,1,0
28679541,Hoa súng đen,Michel Bussi,"Bussi, Michel",Nguyễn Thị Hồng Hạnh,"=""6045348907""","=""9786045348901""",1,4.04,Nhã Nam,Paperback,390,2016,2011,2016/05/02,2016/04/07,,,read,"Cuốn sách làm mình phát điên, phát hờn, tại sao lại có thể như thế. Một cái kết không thể khó chịu hơn. Hết một cuộc đời, gần 80 năm sống bên cạnh người mình không yêu, một kẻ tiểu nhân. <br/>Tội ác, trừng phạt, ở đâu? Tại sao bà ấy sống được như thế hả trời.<br/>Cuốn sách duy nhất mình đánh dấu 1*, không phải vì nó quá tệ mà vì nó quá xuất sắc, xuất sắc đến mức đau tim, logic đến mức không muốn chối cãi, 1* vì không muốn chấp nhận điều đó. ",,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",4,4.20,New American Library,Mass Market Paperback,328,1950,1948,2016/05/01,2016/03/27,,,read,"Ở Việt Nam, Năm 2016 đọc cuốn sách ""1984"" xuất bản năm 1948. Và đặc biệt là đang ở đây mới cảm thấy cuốn sách thú vị :v<br/>Đọc cuốn này làm mình nhớ đến Người truyền ký ức. Có thể xã hội trong Người truyền ký ức là mô hình xã hội tương lai của 1984.<br/>Bản dịch của mình thì dịch ""Anh Cả"" <từ của wiki> thành ""Bác"". Không thích cái này nên lúc đọc cứ phải chuyển từ trong đầu Bác => Anh cả :D",,,1,0
23567227,Người Đi Dây,Colum McCann,"McCann, Colum",Nguyễn Thị Thu Thủy,"=""6041030244""","=""9786041030244""",4,3.96,NXB Trẻ,Paperback,596,2014,2009,2016/04/28,2015/11/12,,,read,"Cũng được gọi là Happy Ending chứ nhỉ? Vì những điều tệ nhất cũng đã qua. <br/>Mỗi người đều là diễn viên chính trong bộ phim về cuộc đời họ. <br/>Sách này có dựng thành phim không, hình như đúng là người đi dây của ""The walk""? tháng 8, năm 1974.<br/>Có một điều làm mình khá thích là khi đọc truyện của các tác giả nước ngoài mà các địa danh của Việt Nam được gọi tên như kiểu: các quán ăn Việt, Sài Gòn, Huế... Và trong cuốn này thì gần như từ ""Việt Nam"" được lặp lại ở mỗi chương.<br/><br/>",,,1,0
24774560,Tay sát thủ mù,Margaret Atwood,"Atwood, Margaret",An Lý,"=""6045328744""","=""9786045328743""",4,3.96,Nhã Nam & NXB Hội Nhà Văn,Paperback,480,2015,2000,2016/04/20,2016/04/17,,,read,"""Muốn viết sự thật chỉ có một đường: tin những gì mình ghi lại sẽ không ai đọc tới. Không phải người khác, cũng không phải cả mình một ngày trong tương lai. Nếu không ta sẽ bắt đầu biện hộ.""<br/><br/>Chỉ có đoạn cuối hơi hơi hụt một chút thôi, về cơ bản là giữ được phong độ từ đầu đến cuối. <br/>Chúng ta sống những nhân cách khác nhau khi đối mặt với những người khác nhau. Nhiều bi kịch quá, nhưng chắc chỉ có Laure là đáng thương.",,,1,0
543086,Tom's Midnight Garden,Philippa Pearce,"Pearce, Philippa",Susan Einzig,"=""0064404455""","=""9780064404457""",3,4.05,Greenwillow Books,Paperback,240,1992,1958,2016/04/17,2016/04/15,,,read,,,,1,0
16094108,"Tình yêu, tội ác và trừng phạt",Nguyễn Huy Thiệp,"Thiệp, Nguyễn Huy","Mai Quế Vũ, Đỗ Hoàng Tường","=""""","=""""",4,4.17,NXB Trẻ,Bìa mềm,307,2012,2012,2016/04/15,2016/04/07,,,read,"Cuốn này buồn thế.<br/>Đành rằng tội ác với trừng phạt đầy xót xa rồi, mà sao tình yêu cũng buồn như thế.",,,1,0
25829635,Thiên Thần Nổi Loạn,Anatole France,"France, Anatole",Đoàn Phú Tứ,"=""""","=""""",2,4.00,Tao Đàn & NXB Hội Nhà Văn,Paperback,344,2015,1914,2016/04/14,2015/10/21,,,read,"Một phần vì bản dịch quá chán. Nội dung cũng không ăn mạch với nhau. <br/>Cách trình bày sách nữa, cái dòng chữ ở bottom header mà trang nào cũng có, nhìn như kiểu sách bị gây mực nhom nhem. <br/>Hay tại mình đọc không tập trung?",,,1,0
13603215,Cái Dũng Của Thánh Nhân,Thu Giang Nguyễn Duy Cần,"Cần, Thu Giang Nguyễn Duy",Thu Giang,"=""""","=""""",0,4.34,NXB Trẻ,Paperback,142,2012,1951,,2016/04/11,to-read,to-read (#35),to-read,,,,0,0
29652633,"Ghét, Thân, Thương, Yêu, Cưới",Alice Munro,"Munro, Alice","Trần Hạnh, Đặng Xuân Thảo, Hạnh Mai","=""6046976707""","=""9786046976707""",0,4.02,Nhã Nam & NXB Hội Nhà văn,Paperback,378,2016,2001,,2016/04/07,to-read,to-read (#34),to-read,,,,0,0
13509296,Tên tôi là Đỏ,Orhan Pamuk,"Pamuk, Orhan","Phạm Viêm Phương, Huỳnh Kim Oanh","=""""","=""""",4,3.87,Nhã Nam & NXB Văn Học,Paperback,569,2007,1998,2016/04/06,2016/04/02,,,read,"Giống như cuốn ""Tên của đóa hồng"", đây là một thế giới hoàn toàn khác và lạ với mình.<br/>Thực ra bị 1/4 đầu tiên không bắt được nội dung. Tên nhân vật chưa nhớ ngay nên đọc bị đứt đoạn không liên kết, đọc từ tháng 10 năm trước nhưng đành drop. Vừa rồi mình ngồi ghi lại mấy chap đầu tiên, tên mỗi chap là ai kể chuyện. Sau 10 chap mới bắt đầu đọc tiếp và thực sự bị thu hút, cao trào từ chap 20 trở đi, đọc rất vào :D<br/><br/>Càng đọc càng không hình dung nổi sức mạnh trí não con người.",,,1,0
25693437,Ôm Mỏ Neo Nằm Mộng Những Chân Trời,Nguyễn Thiên Ngân,"Ngân, Nguyễn Thiên",Eric  Nguyễn,"=""6046417449""","=""9786046417446""",3,4.31,NXB Thanh Niên,Paperback,118,2015,2015,2016/04/06,2015/07/07,,,read,"Chắc tại mình đặt kỳ vọng nhiều nên cảm thấy hơi hẫng hụt.<br/>Thơ của Ngân vẫn rất hay, nhẹ nhàng, chỉ là, có lẽ mấy câu hay mình được đọc hết rồi hay sao mà lúc đọc full sách lại không cảm được hết. <br/>",,,1,0
17313908,Hạc vừa bay vừa kêu thảng thốt,Nguyễn Huy Thiệp,"Thiệp, Nguyễn Huy",,"=""""","=""""",4,4.17,NXB Trẻ,Unknown Binding,284,2012,2012,2016/04/03,2015/11/12,,,read,"Quả là bậc thầy.<br/>Biết đến bác Thiệp hơi muộn nhưng còn hơn không. Văn nhẹ nhàng, những câu thoại cũng rất thật nữa.<br/><br/>Làm sao tìm được cuốn ""Tình yêu, Tội ác và trừng phạt"" đây. Toàn sách xb 2009-2010.huc",,,1,0
17913415,Những Mảnh Đời Được Ban Tặng - Chiến Dịch Không Vận Trẻ Em Việt Nam 1975,Dana Sachs,"Sachs, Dana",Hoàng Nhương,"=""""","=""""",4,3.98,NXB Trẻ,Paperback,396,2013,2010,2016/03/31,2016/03/09,,,read,"Quá buồn.<br/>Cuộc hội ngộ nào cũng làm cay sống mũi.<br/>Mình nghĩ, trong vấn đề này, việc tòa tuyên bố không thể đưa ra kết luận cho vụ kiện tập thể là đúng, vì bài toán này không đơn giản chỉ có đáp án Đúng hay Sai. Mỗi mảnh đời ấy tự tìm được câu trả lời cho chính họ.<br/>Mình cũng thích cách trả lời và tư tưởng của bác Williams ở Holt: Nếu không đủ khả năng thì đừng làm.<br/><br/>Và, quả thực có một sự thú vị không nhẹ khi đọc cuốn này ở tháng này, tháng 3, tháng 4... Có nhiều vấn đề khúc mắc lắm, nhưng thực sự không phải điều mình quá quan tâm. Nếu còn gặp vấn đề này trong một cuốn sách khác thì  mình sẽ tìm hiểu kỹ hơn.",,,1,0
19571650,Bá Tước Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Mai Thế Sang,"=""""","=""""",4,4.33,Nxb. Văn Học,Paperback,595,2018,1844,2016/03/30,2015/10/21,,,read,"""Không có cả hạnh phúc lẫn bất hạnh trên đời này, chỉ có sự so sánh tình trạng này với tình trạng khác, thế thôi""",,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",0,3.87,Penguin,Paperback,368,1995,1955,,2016/03/29,to-read,to-read (#33),to-read,,,,0,0
13404912,Nam tước trên cây,Italo Calvino,"Calvino, Italo",Vũ Ngọc Thăng,"=""""","=""""",4,4.02,"Văn học, Nhã Nam",Bìa mềm,369,2009,1957,2016/03/28,2016/01/18,,,read,"Một người ở trên cao, Một người trong lùm cây :)",,,1,0
18756237,Cuốn theo chiều gió,Margaret Mitchell,"Mitchell, Margaret",Dương Tường,"=""""","=""""",4,4.31,NXB Văn Học,Hardcover,1460,2011,1936,,2015/05/25,,,read,,,,1,0
19237450,Người Truyền Ký Ức,Lois Lowry,"Lowry, Lois",Nguyễn Quỳnh Trang,"=""""","=""""",4,4.12,Nhã Nam,Paperback,246,2008,1993,2016/03/24,2016/03/23,,,read,Trừ đi 1 sao vì chương 11 =(,,,1,0
28534589,Hạnh phúc là ... 500 điều khiến bạn hạnh phúc,Lisa Swerling,"Swerling, Lisa","Ralph Lazar, Mto Trần","=""6047720005""","=""9786047720002""",5,4.32,"NXB Thế Giới, SKY Novel",Paperback,300,2015,2014,2016/03/23,2016/03/09,favorites,favorites (#16),read,"Đang trong tâm trạng vui nên đọc cuốn này cảm thấy hạnh phúc hay là ngược lại. Cũng không rõ nữa.<br/>Liệu cuốn này có thực sự kéo được người đang down lên không nhỉ? <br/>Tại vì một số người sẽ nhìn cuốn sách này rồi gào lên kiểu hình nhố nhăng gì đây, bỏ tiền ra mua quyển này á bla bla<br/><br/>Anw, trong này có sách, có thư viện, có gia đình, có bạn bè, có công việc.............................................................................................Mọi thứ đều có thể làm bạn hạnh phúc.<br/>Chúc bạn một ngày vui vẻ :)",,,1,0
21463926,Đời tôi,Marcel Reich-Ranicki,"Reich-Ranicki, Marcel",Lê Chu Cầu,"=""""","=""""",3,4.37,Nhã Nam & NXB Thế Giới,Paperback,404,2014,1999,2016/03/23,2016/03/03,,,read,"Thực ra còn 80 trang cuối đọc sơ qua.<br/>Cuộc đời thì có nhiều biến cố, chẳng phải mình tác giả mà nhiều người như vậy nhưng cách kể lại câu chuyện cuộc đời tác giả cứ đều đều, không thấy điểm nhấn. Có lẽ giai đoạn ở Getto là hay nhất, dễ đọc nhất. Trong lúc đọc cuốn này mình đã phải wiki về Đức quốc xã, tội ác, sự tàn bạo thì trên wiki cũng đủ thấy sợ https://vi.wikipedia.org/wiki/Holocaust<br/>Mình thích cách viết về giai đoạn đó trong Anne Frank và ""Kẻ trộm sách"" hơn. Tất nhiên, đây là câu chuyện về cả cuộc đời, về văn học chứ không phải chỉ riêng giai đoạn này.<br/><br/>Điều duy nhất mình thấy buồn là: Chúng ta, đất nước mình ở đây, bao nhiêu năm nữa thì theo được văn hóa của họ? Âm nhạc và văn học được họ trân trọng như một bộ môn khoa học chứ không nằm trong showbiz như ở mình :| <br/>",,,1,0
17702369,Niềm vui khám phá,Richard P. Feynman,"Feynman, Richard P.","Phạm Văn Thiều, Đặng Đình Long","=""""","=""""",4,4.22,NXB Trẻ,Paperback,308,2009,1999,2016/03/23,2016/03/22,,,read,Đúng chuyên ngành của mình mà có nhiều chỗ còn phải đọc đi đọc lại. <br/>Chắc mấy năm nữa đọc lại cũng vẫn còn lúng túng.<br/><br/>Combo:<br/>- Thế giới như tôi thấy<br/>- Bài giảng cuối cùng.<br/>- Niềm vui khám phá.,,,1,0
18171627,Bài Giảng Cuối Cùng,Randy Pausch,"Pausch, Randy",,"=""""","=""""",5,4.26,Văn học,Hardcover,276,2012,2008,2016/03/18,2016/03/15,,,read,"Người thầy.<br/>Giáo sư bộ môn khoa học máy tính.<br/>""Hãy sống như bạn sẽ chết vào ngày mai""- thầy đã làm điều đó một cách xuất sắc và thầy vẫn sống tiếp sau khi nhắm mắt.",,,1,0
13431869,Thế Giới Như Tôi Thấy,Albert Einstein,"Einstein, Albert","Đinh Bá Anh, Nguyễn Vũ Hảo, Trần Tiễn Cao Đăng","=""""","=""""",4,3.75,NXB Tri Thức,Paperback,229,2011,1934,2016/03/18,2016/03/13,,,read,"Trước đây mình từng thắc mắc là tại sao ngày xưa người ta thi quan văn chỉ có viết thôi? nếu so với thời bây giờ, mảng học tự nhiên ~ xã hội phân chia ra, thì ở thời đại ngày xưa đó những người có xu hướng tự nhiên phải làm sao.<br/>Oh, những người giỏi thì họ sẽ giỏi ở mọi lĩnh vực và văn của họ, suy nghĩ, tư tưởng thì cực kỳ sắc.",,,1,0
28754620,Cuộc Hẹn Bình Minh,Yasushi Kitagawa,"Kitagawa, Yasushi","Hồng Ánh, Ngọc Bích","=""6046973902""","=""9786046973904""",2,3.88,Nxb. Văn học & Mintbooks,Paperback,208,2015,2012,2016/03/16,2016/03/15,,,read,"Chẳng hay gì cả :<<br/>motip quá quen thuộc của văn Nhật. <br/>Điểm cộng là có vài câu dẫn về ước mơ khá được, nhưng nó nằm trong câu chuyện này một cách vô duyên.",,,1,0
17448268,Nhật ký Anne Frank,Anne Frank,"Frank, Anne",Đặng Kim Trâm,"=""""","=""""",5,4.20,NXB Văn Học,Paperback,392,2010,1947,2016/03/14,2016/03/12,,,read,"Quá tiếc cho một tài năng.<br/>Đi cùng Anne 13 tuổi đến với Anne 15 tuổi. Thấy được sự trưởng thành rõ ràng của cô bé ấy, trưởng thành trong cả suy nghĩ và trong từng câu chữ. Cô bé ấy thực sự đã sống, và sống mãi.<br/>Nếu bạn đang tuyệt vọng thì đây thực sự là những gì bạn cần.<br/><br/>Mình hoàn toàn thua Anne. ",,,1,0
24679917,Cánh cửa,Magda Szabó,"Szabó, Magda",Giáp Văn Chung,"=""6046935032""","=""9786046935032""",5,4.10,Nhã Nam & NXB Văn học,Paperback,284,2014,1987,2016/03/11,2015/12/27,,,read,"Không phải gạch đầu dòng cho mỗi câu thoại, toàn là đoạn văn mà vẫn thấy sự giao tiếp mãnh liệt.<br/>Quyển này làm mình nhớ đến Nhím Thanh Lịch nhưng quyển này hay hơn nhiều.<br/><br/>Thỏa mãn cái sự đọc.",,,1,0
13147707,Mãi Mãi Tuổi Hai Mươi,Nguyễn Văn Thạc,"Thạc, Nguyễn Văn",,"=""""","=""""",3,3.73,Nhà Xuất Bản Thanh Niên,Paperback,295,2005,2005,,2016/03/10,,,read,,,,1,0
23938109,Nhật Ký Đặng Thùy Trâm,Đặng Thùy Trâm,"Trâm, Đặng Thùy",,"=""""","=""""",4,3.81,NXB Hội Nhà Văn,Paperback,290,2016,2005,,2016/03/10,,,read,,,,1,0
17713454,Chuyện ở Nông trại,George Orwell,"Orwell, George",Nguyễn An Lý,"=""""","=""8936024919436""",5,4.02,Nhã Nam & NXB Hội Nhà Văn,Paperback,164,2013,1945,,2016/03/09,,,read,Mới được biết là quyển này đã bị cấm bán :v,,,1,0
12250070,Câu chuyện dòng sông,Hermann Hesse,"Hesse, Hermann",Phùng Khánh,"=""""","=""""",5,4.08,NXB Văn Hóa Sài Gòn,Paperback,254,2009,1922,2016/03/09,2016/03/07,,,read,"Hai chương cuối đắt giá.<br/>Tham, sân, si, nụ cười, nước mắt, hạnh phúc, bi ai.<br/>Mục đích và tìm kiếm. Tất cả mọi màu sắc trong thế giới này đều được vẽ lại. <br/>Mình đã rất mâu thuẫn khi đọc nửa đầu truyện, vì bản thân mình là một người thường và cảm thấy mọi cảm xúc là cần phải có, là nên trải qua. Nhưng đúng một điều, dù là bất kỳ ai,chúng ta vẫn đang mải miết chạy đi tìm hạnh phúc, an yên. Nhưng chừng nào còn tìm kiếm, chúng ta sẽ còn gặt được cả những bi ai.",,,1,0
20611401,Không Số Phận,Imre Kertész,"Kertész, Imre",Giáp Văn Chung,"=""""","=""""",0,4.09,Nhã Nam & NXB Lao Động,Paperback,324,2010,1975,,2016/03/07,to-read,to-read (#31),to-read,,,,0,0
18278910,Thế giới là một cuốn sách mở,Lévai Balázs,"Balázs, Lévai",Giáp Văn Chung,"=""""","=""""",0,4.21,Nhã Nam & NXB Văn Học,Paperback,422,2009,2009,,2016/03/07,to-read,to-read (#30),to-read,,,,0,0
28398514,Ai Rồi Cũng Chết!,Atul Gawande,"Gawande, Atul",Phan Nguyễn Khánh Đan,"=""""","=""""",0,4.49,NXB Thông Tin & Truyền Thông,Paperback,444,2015,2014,,2016/03/07,to-read,to-read (#29),to-read,,,,0,0
84981,Tuck Everlasting,Natalie Babbitt,"Babbitt, Natalie",,"=""0374480095""","=""9780374480097""",4,3.91,"Farrar, Straus and Giroux (BYR)",Paperback,148,1985,1975,2016/03/06,2016/03/05,,,read,Suýt bị lãng quên. <br/><br/>Vô tình lượm được một cuốn duy nhất ở Nhã Nam :>,,,1,0
27995016,Ba truyện kể,Gustave Flaubert,"Flaubert, Gustave","Lê Hồng Sâm, Phùng Ngọc Kiên","=""6047718957""","=""9786047718955""",3,3.62,Nhã Nam & NXB Thế giới,Paperback,154,2015,1877,2016/03/06,2016/03/02,,,read,Bị không hiểu câu truyện thứ 3 :<,,,1,0
13577731,Thiếu Nữ Đeo Hoa Tai Ngọc Trai,Tracy Chevalier,"Chevalier, Tracy",Đặng Tuyết Anh,"=""""","=""""",4,3.93,Nhã Nam & NXB Văn Học,Paperback,347,2007,1999,2016/03/04,2016/03/02,,,read,"Tranh thủ mọi lúc để đọc nhanh nhất có thể vì không thể cưỡng lại sự cuốn hút của cuốn này.<br/>Đọc nửa truyện, tò mò tìm phim để xem nhưng phim không làm mình thỏa mãn. <br/>Cách nhìn, cách cảm nhận, cách sống, con người quá phức tạp hay quá đơn giản...Cũng là do người ta muốn nhìn thấy gì.<br/>Bức tranh gốc đẹp thật, khuôn miệng không khép. Bông tai ngọc trai thực sự trở thành tâm của tranh.<br/><br/>(Tiếc cái kết, tiếc cho đôi hoa tai ấy quá)",,,1,0
16149287,Nước Đại Nam đối diện với Pháp và Trung Hoa (1847 - 1885),Yoshiharu Tsuboi,"Tsuboi, Yoshiharu",Nguyễn Đình Đầu,"=""""","=""8936024916091""",4,4.20,NXB Tri Thức,Bìa mềm,417,2011,1987,2016/03/03,2016/02/20,,,read,Rất ngại đọc những sách về lịch sử vì mình nhiều khi không ngấm được cộng với văn viết không lôi cuốn nhưng đây là một cuốn sách hoàn toàn khác. <br/>Giống như câu chuyện những đứa trẻ trong một xóm nhỏ với những người lạ tới thăm.,,,1,0
17404192,Khu vườn bí mật,Frances Hodgson Burnett,"Burnett, Frances Hodgson",Nguyễn Tuấn Khanh,"=""""","=""""",4,4.17,NXB Trẻ,Paperback,155,2019,1911,2016/02/28,2016/02/20,,,read,"Thích nửa đầu hơn. Đương nhiên, người ta cảm thấy hào hứng vì nó là một bí mật hơn là sau khi nhiều người biết bí mật đó...",,,1,0
22402719,Nghĩa địa Praha,Umberto Eco,"Eco, Umberto",Lê Thúy Hiền,"=""""","=""""",0,3.51,Nhã Nam & NXB Văn Học,Paperback,496,2014,2010,,2016/02/21,to-read,to-read (#28),to-read,,,,0,0
13548391,Cô gái trong trang sách,Guillaume Musso,"Musso, Guillaume",Huy Minh,"=""""","=""""",4,3.98,Văn Học & Nhã Nam,Unknown Binding,506,2011,2010,2016/02/21,2015/12/25,,,read,"Đoạn tìm sách khá là ảo diệu :)<br/>Nếu không có tình yêu mới thì ta sẽ dễ dàng để mình chết đi theo tình yêu cũ. Chẳng ai có thể chết nếu thiếu ai đó trong đời, vấn đề là cần tìm được người chỉ cho ta thấy được điều đó.",,,1,0
23438415,Cầu cho niềm vui ở lại,Jean Giono,"Giono, Jean",Doãn Hoàng Lan,"=""""","=""""",0,4.10,NXB Phụ Nữ,Paperback,547,2002,1935,,2016/02/20,to-read,to-read (#26),to-read,,,,0,0
25455185,Đảo Giấu Vàng,Robert Louis Stevenson,"Stevenson, Robert Louis",Hoàng Lan Châu,"=""""","=""""",3,3.85,Nhà xuất bản Kim Đồng,Paperback,179,2019,1882,2016/02/19,2015/10/21,,,read,Đoạn cuối hơi bị hụt tí :(,,,1,0
15787469,Forrest Gump,Winston Groom,"Groom, Winston",Ngọc Trà,"=""""","=""""",0,4.00,NXB Trẻ,Bìa mềm,344,2012,1986,,2016/02/12,to-read,to-read (#25),to-read,,,,0,0
13282387,Chú Chó Nhìn Thấy Gì,Malcolm Gladwell,"Gladwell, Malcolm","Diệu Ngọc, Hà Trang","=""""","=""""",0,3.85,Alpha Books & Nxb. Thế Giới,Paperback,500,2010,2009,,2016/02/12,to-read,to-read (#24),to-read,,,,0,0
38709,"Holes (Holes, #1)",Louis Sachar,"Sachar, Louis",,"=""0439244196""","=""9780439244190""",3,4.01,Scholastic,Paperback,272,2000,1998,2016/02/12,2016/02/12,,,read,Cuốn sách completed đầu tiên của năm 2016.,,,1,0
23598461,Một Câu Chuyện Chán Đời Buồn Cười,Ned Vizzini,"Vizzini, Ned",Dương Ngọc Lâm,"=""6045921321""","=""9786045921326""",3,4.07,Alphabooks & NXB Lao Động,Paperback,459,2014,2006,2016/01/16,2015/12/02,,,read,"Đúng là một câu chuyện chán đời.<br/>Đọc lúc tâm trạng cũng không tốt, ở bển họ văn minh quá :|",,,1,0
23518031,Trò Chơi Của Ender,Orson Scott Card,"Card, Orson Scott",Lê Minh Đức,"=""6046935881""","=""9786046935889""",0,4.31,Nhã Nam & NXB Văn Học,Paperback,420,2014,1985,,2016/01/03,to-read,to-read (#23),to-read,,,,0,0
13555129,Nhiệt đới buồn,Claude Lévi-Strauss,"Lévi-Strauss, Claude","Ngô Bình Lâm, Nguyên Ngọc","=""""","=""""",0,4.14,Tri Thức,Bìa mềm,472,2009,1955,,2015/12/30,to-read,to-read (#22),to-read,,,,0,0
18134160,Chuyện rừng xanh,Rudyard Kipling,"Kipling, Rudyard","John Lockwood Kipling, William Henry Drake, Phạm Văn","=""""","=""8935235200012""",0,3.89,Nhã Nam & NXB Hội Nhà Văn,Paperback,208,2013,1894,,2015/12/30,to-read,to-read (#21),to-read,,,,0,0
13639077,Xứ Cát,Frank Herbert,"Herbert, Frank",Trần Tiễn Cao Đăng,"=""6046933307""","=""9786046933304""",0,4.29,Nhã Nam & NXB Văn Học,Paperback,636,2009,1965,,2015/12/30,to-read,to-read (#20),to-read,,,,0,0
2547,The Prophet,Kahlil Gibran,"Gibran, Kahlil",,"=""000100039X""","=""9780001000391""",0,4.23,Rupa & Co,Paperback,127,2003,1923,,2015/12/26,to-read,to-read (#18),to-read,,,,0,0
10442159,Những ngã tư và những cột đèn,Trần Dần,"Dần, Trần",,"=""""","=""""",4,4.32,Nhã Nam & NXB Hội nhà văn,Paperback,344,2010,2010,2015/12/26,2015/10/27,,,read,"Vừa bất ngờ vừa thân quen.<br/>Bất ngờ vì đây là tác phẩm của VN. Giọng văn khiến mình cảm thấy như nghe được giọng nói của người Hà Nội giai đoạn đó. Từng góc phố, từng con đường được dựng lên như một thước phim hết sức sống động.",,,1,0
15960432,"Em làm ơn im đi, được không?",Raymond Carver,"Carver, Raymond",Lâm Vũ Thao,"=""""","=""""",4,4.19,"NXB Hội nhà văn, Nhã Nam & NXB Văn học ",Paperback,340,2016,1976,2015/12/25,2015/12/18,,,read,"Có nét giống ""Đột nhiên có tiếng gõ cửa"" nhưng mình thích Đột nhiên có tiếng gõ cửa hơn.<br/>Tập những truyện ngắn rất đời, rất hoàn cảnh. Cuộc sống nhiều khi hết sức đơn giản nhưng cuộc sống không chỉ có vật chất chi phối. Tâm lý con người là một phần vô cùng quan trọng cho những mục đích, hạnh phúc mà con người theo đuổi.<br/>Đời cơ bản, buồn vui một phần từ bên trong.",,,1,0
12039606,Một Ngày Mưa Đẹp Trời,Éric-Emmanuel Schmitt,"Schmitt, Éric-Emmanuel",Lê Ngọc Mai,"=""""","=""""",0,3.80,Nhã Nam & NXB Văn học,Paperback,276,2010,2006,,2015/12/22,to-read,to-read (#17),to-read,,,,0,0
25179,Blankets,Craig Thompson,"Thompson, Craig",,"=""1891830430""","=""9781891830433""",0,4.06,Top Shelf Productions,Paperback,582,2003,2003,,2015/12/20,to-read,to-read (#16),to-read,,,,0,0
25238812,Tìm bố ở New York,Jonathan Safran Foer,"Foer, Jonathan Safran","Nguyễn Thanh-Hằng, Nguyễn Cẩm Vân","=""""","=""""",0,3.97,NXB Phụ Nữ,Unknown Binding,423,2014,2005,,2015/12/20,to-read,to-read (#15),to-read,,,,0,0
